Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,matchSlavesToClients,match:slaves:to:clients,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,java.io.PrintStream,print:stream,java.io.PrintStream,print:stream,println,none
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,matchSlavesToClients,match:slaves:to:clients,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,facebook.Stack,stack,facebook.Stack,stack,pop,pop
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,matchSlavesToClients,match:slaves:to:clients,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,facebook.Stack,stack,facebook.Stack,stack,pop,pop
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,matchSlavesToClients,match:slaves:to:clients,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,comp533.slave.SlaveInterface,slave:interface,@SlaveClass,slave:class,setClient,set:client
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,matchSlavesToClients,match:slaves:to:clients,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,java.io.PrintStream,print:stream,java.io.PrintStream,print:stream,println,none
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,clearReductionQueues,clear:reduction:queues,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,java.util.concurrent.ConcurrentLinkedQueue,concurrent:linked:queue,java.util.concurrent.ConcurrentLinkedQueue,concurrent:linked:queue,clear,clear
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,unblockSlaveThreads,unblock:slave:threads,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,java.util.List,list,java.util.List,list,get,get
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,unblockSlaveThreads,unblock:slave:threads,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,comp533.slave.SlaveInterface,slave:interface,@SlaveClass,slave:class,notifySlave,notify:slave
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,initializeStructures,initialize:structures,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,java.util.HashMap,hash:map,java.util.HashMap,hash:map,HashMap,hash:map
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,initializeStructures,initialize:structures,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,ArrayBlockingQueue,array:blocking:queue
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,initializeStructures,initialize:structures,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,java.util.concurrent.ConcurrentLinkedQueue,concurrent:linked:queue,java.util.concurrent.ConcurrentLinkedQueue,concurrent:linked:queue,clear,clear
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceEnqueueRequest,trace:request
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,put,put
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceEnqueue,trace
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,endEnqueue,end,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceEnqueueRequest,trace:request
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,endEnqueue,end,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,put,put
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,endEnqueue,end,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,util.trace.Tracer,tracer,util.trace.Tracer,tracer,error,error
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,endEnqueue,end,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,InterruptedException,interrupted:exception,java.lang.InterruptedException,interrupted:exception,getMessage,get:message
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,startThreads,start:threads,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,Thread,thread,java.lang.Thread,thread,getState,get:state
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,startThreads,start:threads,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,Thread,thread,java.lang.Thread,thread,start,start
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,problemSplit,problem:split,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,String,string,java.lang.String,string,split,split
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,problemSplit,problem:split,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,String,string,java.lang.String,string,split,split
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,problemSplit,problem:split,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,java.util.Arrays,arrays,java.util.Arrays,arrays,copyOfRange,copy:of:range
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,problemSplit,problem:split,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,java.util.Arrays,arrays,java.util.Arrays,arrays,sort,sort
facebook.FacebookModel,facebook:model,FacebookModel,facebook:model,problemSplit,problem:split,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote,java.io.PrintStream,print:stream,java.io.PrintStream,print:stream,println,none
